Id,Country,County,City,Name,Latitude,Longitude,Rating,UserRatingsTotal,OneStar,TwoStar,ThreeStar,FourStar,FiveStar,Mountains,Hills,Plains,Plateaus,Valleys,GlacialFields,Deltas,Canyons,Beaches,NatureSpots, StunningViews,Lakes,Parks,IconicCities,Farms,Castles,HistoricalHomes ,BoatRides,LakefrontAreas,SwimmingAreas,Caves,Playgrounds
388,Romania,Buzău,Râmnicu Sărat,Anima Vet,45.3845112,27.0465379,4.4,53,0,1,5,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Romania,București,București,Cabinet Veterinar - Vete Pet Land,44.4362743,26.1590227,4.9,145,0,0,1,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390,Romania,Buzău,Buzău,Doctor Molly Cabinet Veterinar,45.160561,26.7985917,4.2,6,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
391,Romania,Ilfov,Bragadiru,Cabinet Veterinar DayVet,44.4067322,25.9880565,4.7,147,0,0,4,34,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,Romania,București,București,The Vets Barbu Vacarescu,44.45384290000001,26.1046734,4.9,68,0,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
393,Romania,București,București,Hera's Clinic | The Vets,44.486292,26.0391675,4.3,193,0,4,24,74,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394,Romania,București,București,Vet Roof,44.48942199999999,26.0651255,4.7,38,0,0,1,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,Romania,Buzău,Râmnicu Sărat,Cassiopeia VET,45.37275469999999,27.05510799999999,4.9,16,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
396,Romania,București,București,VET 4 LIFE - Clinica Veterinara Non Stop,44.43785629999999,26.1282605,4.8,615,0,0,9,104,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,Romania,Buzău,Buzău,Farmavet S.A.,45.1619597,26.8155559,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,Romania,Buzău,Buzău,Chivas Com,45.1557,26.8132,3.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,Romania,Buzău,Buzău,Cabinet Veterinar,45.15094759999999,26.8430145,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,Romania,Buzău,Buzău,S.C.Helpvet S.R.L.,45.14939309999999,26.8270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
402,Romania,Caraș-Severin,Reșița,Veterin Prax S.R.L.,45.2921686,21.8882318,4.6,145,0,1,7,42,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,Romania,Caraș-Severin,Reșița,Vetlink Resita,45.2988852,21.8802588,4.7,298,0,1,9,70,219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Romania,Caraș-Severin,Reșița,Cani-Vet-Prest,45.3206941,21.87428839999999,4.7,32,0,0,1,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
405,Romania,Caraș-Severin,Reșița,Farmacie Vet Piata Resita,45.32358319999999,21.8733391,4.5,10,0,0,1,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Romania,Caraș-Severin,Reșița,Astoria Pet,45.29036900000001,21.8901096,4.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
407,Romania,Caraș-Severin,Reșița,AnimShop.ro,45.32217119999999,21.8726508,4.6,10,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,Romania,Caraș-Severin,Bocșa,Cabinet Veterinar dr. Vladucu,45.3776733,21.7234288,4.7,47,0,0,1,11,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Romania,Caraș-Severin,Răcăşdia,HEALTHVET,44.9889487,21.6159979,5.0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410,Romania,Caraș-Severin,Reșița,FarmaVet,45.2902546,21.8898125,2.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Romania,Caraș-Severin County,Fârliug,CSV Farliug,45.4867079,21.8486422,4.1,14,0,1,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,Romania,Caraș-Severin,Caransebeș,Rif Vet Farm - Cabinet veterinar,45.41361939999999,22.20817079999999,5.0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
413,Romania,Timiș,Tormac,Dr.Kiss Zsolt Cabinet Medical Veterinar,45.5232651,21.4924721,4.9,9,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,Romania,Timiș,Moșnița Nouă,LI'L PET VET SRL,45.71893310000001,21.3244042,4.9,122,0,0,0,11,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,Romania,Timiș,Timișoara,Cabinet Veterinar Pet Clinic Timisoara,45.7384666,21.2049122,4.9,74,0,0,0,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,Romania,Timiș,Timișoara,Vet Option,45.7736672,21.2411525,5.0,47,0,0,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Romania,Timiș,Timișoara,AnimalCarePraxis,45.7569645,21.2482698,5.0,13,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Romania,Timiș,Ghiroda,Cabinet Veterinar Luca Vet&Pet,45.7729649,21.3071101,5.0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,Romania,Timiș,Timișoara,Fluffy Pets Cabinet Veterinar,45.7656759,21.2030889,5.0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Romania,Timiș,Timișoara,Animals Med S.R.L.,45.744075,21.209091,3.8,34,0,3,9,14,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422,Romania,Timiș,Timișoara,Medoriana Vet,45.7466713,21.2229695,5.0,14,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Romania,Călărași,Călărași,Dr barbu Augustin,44.1967149,27.3198838,4.7,152,0,0,5,36,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Romania,Călărași,Călărași,- Cabinet Veterinar -Dogtor Cat,44.206791,27.31256,4.7,110,0,0,3,26,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
425,Romania,Călărași,Călărași,Alma Vet,44.200826,27.3194939,4.2,5,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Romania,Călărași,Călărași,Prolife,44.1959884,27.32214059999999,4.7,30,0,0,1,7,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,Romania,Călărași,Călărași,Dogtors Cat - Farmacie Veterinară,44.2035258,27.3153774,5.0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,Romania,Călărași,Călărași,Pet Shop,44.2005644,27.3246244,2.5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,Romania,Călărași,Călărași,Farmacie veterinara,44.1914045,27.3351501,4.2,14,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,Romania,Călărași,Călărași,Farmavet,44.2037872,27.3159229,4.9,7,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Romania,București,București,Pet Stuff,44.435924,26.0212064,4.6,1513,0,7,75,434,997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Romania,Călărași,Călărași,Petshop,44.2084953,27.3137651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,Romania,Cluj,Cluj-Napoca,Vet for Pet,46.7572074,23.5812677,4.8,384,0,0,5,65,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Romania,Cluj,Cluj-Napoca,Cabinet Veterinar PetVet,46.77357199999999,23.613925,4.9,71,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,Romania,Cluj,Cluj-Napoca,Happy Pets,46.7869784,23.5747464,4.8,285,0,0,4,48,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,Romania,Cluj,Cluj-Napoca,Vet & Vet,46.75943549999999,23.6122201,4.6,38,0,0,2,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
438,Romania,Cluj,Cluj-Napoca,Veterinary Clinical Center,46.7659226,23.5816589,4.6,12,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,Romania,Cluj,Cluj-Napoca,Petlove,46.7541609,23.6290409,4.9,87,0,0,0,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,Romania,Cluj,Cluj-Napoca,Vetconsult,46.7684571,23.61898039999999,4.7,64,0,0,2,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,Romania,Cluj,Cluj-Napoca,Clinica Veterinară Calvaria,46.76092219999999,23.5562028,4.7,299,0,1,9,70,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,Romania,Cluj,Cluj-Napoca,Vetomed S.R.L.,46.7527252,23.5958366,4.7,61,0,0,2,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
443,Romania,Cluj,Cluj-Napoca,MuffyVet,46.7901976,23.5847164,4.9,153,0,0,1,14,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,Romania,Cluj,Cluj-Napoca,San Vete,46.7655856,23.6190996,4.8,253,0,0,4,43,206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,Romania,Cluj,Cluj-Napoca,Clinica Veterinară Alvet,46.7570917,23.5635606,4.8,153,0,0,2,26,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
446,Romania,Cluj,Cluj-Napoca,Tashi Vet,46.7534287,23.628872,4.7,39,0,0,1,9,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Romania,Cluj,Florești,Vet Plus Pet,46.74253179999999,23.4875786,4.4,112,0,1,11,40,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Romania,Cluj,Cluj-Napoca,Regele Leu,46.74756759999999,23.5959032,5.0,161,0,0,0,0,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Romania,Cluj,Cluj-Napoca,În Lumea Animalelor,46.78173329999999,23.6081229,4.0,21,0,1,4,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Romania,Cluj,Cluj-Napoca,Trivet,46.7658542,23.6045321,4.7,216,0,0,6,51,159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Romania,Cluj,Cluj-Napoca,Medivet,46.7514388,23.5653551,4.6,99,0,0,5,28,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Romania,Cluj,Florești,Sirius Animal Vet,46.7373224,23.495592,5.0,88,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,Romania,Cluj,Cluj-Napoca,Prima Vet,46.78402949999999,23.647137,4.7,119,0,0,4,28,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Romania,Cluj,Cluj-Napoca,Happy Dragon Vet,46.7876221,23.6215418,4.9,127,0,0,0,12,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
455,Romania,Cluj,Cluj-Napoca,Cabinet Veterinar FamilyVet,46.7858998,23.5545054,5.0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456,Romania,Cluj,Cluj-Napoca,Quantas Repro Vet,46.7890373,23.5469174,5.0,57,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,Romania,Covasna,Sfântu Gheorghe,"Pet&Horse Shop /állatorvos, Állatorvosi Rendelő, Medic veterinar, Pet shop",45.8631525,25.78796079999999,4.8,41,0,0,1,7,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Romania,Covasna,Sfântu Gheorghe,Anima,45.86881710000001,25.7826365,4.8,118,0,0,2,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
459,Romania,Covasna,Sfântu Gheorghe,K2 Veterinary Hospital,45.859202,25.807807,4.7,479,0,1,14,112,352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Romania,Covasna,Sfântu Gheorghe,Cabinet Veterinar Vetrade Impex,45.86573600000001,25.79321,4.7,13,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
461,Romania,Brașov,Sânpetru,Clinica Veterinara Lempes,45.706449,25.653499,4.7,434,0,1,13,102,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
462,Romania,Covasna,Sfântu Gheorghe,Direcţia Sanitară Veterinară Şi Pentru Siguranţa Alimentelor,45.8769804,25.7987069,4.1,63,0,2,11,26,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Romania,Covasna,Sfântu Gheorghe,Spital Veterinar,45.8578436,25.8068998,4.5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
464,Romania,Brașov,Hărman,Cabinet Veterinar Honey Hill Harman,45.7100127,25.6853114,4.9,230,0,0,1,21,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Romania,Brașov,Prejmer,Cabinet veterinar Oprea Sorin,45.7200582,25.7729948,4.3,24,0,0,3,9,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Romania,Covasna,Sfântu Gheorghe,"Toboltoc Doru, Cabinet Medical Individual Veterinar",45.85948,25.77579,4.8,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
467,Romania,Dâmbovița,Târgoviște,Kiraluk Veterinary,44.9273445,25.465235,4.8,101,0,0,1,17,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,Romania,Dâmbovița,Târgoviște,Cabinet Veterinar Mateescu,44.931216,25.45138,4.7,260,0,0,8,61,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469,Romania,Dâmbovița,Târgoviște,Chatus MedVet S.R.L.,44.9225607,25.4664843,3.9,28,0,2,6,11,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Romania,Dâmbovița,Târgoviște,INTERVET S.R.L.,44.9212153,25.4578223,4.3,77,0,2,10,29,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
471,Romania,Dâmbovița,Târgoviște,Torovet,44.9178957,25.4667731,4.7,215,0,0,6,50,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
472,Romania,Dâmbovița,Târgoviște,Riovita Med Cabinet Veterinar,44.9285691,25.4687459,4.0,72,0,4,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,Romania,Dâmbovița,Valea Voievozilor,Yoko Loco Vet,44.9352311,25.4746288,5.0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,Romania,Prahova,Câmpina,SC Pet Sense Vet SRL Câmpina,45.134369,25.7349201,4.7,30,0,0,1,7,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Romania,Dâmbovița,Târgoviște,"Beauty Pet Mateescu Frizerie Canina Targoviste, Tuns Caini, Cosmetica Felina,Canina, Salon Canin, Pet Shop, Farmacie Veterinara",44.9265069,25.46823669999999,4.9,86,0,0,0,8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
476,Romania,Dâmbovița,Târgoviște,Farmacia Veterinara BIOVET Targoviste,44.9188223,25.4503327,4.4,225,0,3,22,81,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Romania,Dâmbovița,Târgoviște,UNI VET SRL,44.9222702,25.46698689999999,4.4,25,0,0,2,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,Romania,Dâmbovița,Târgoviște,Uni Vet 2 Brazi,44.9326812,25.4533622,4.5,29,0,0,2,10,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,Romania,Dâmbovița,Târgoviște,Farmacie Veterinară- Farm Vet by Mateescu,44.9265543,25.4683039,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,Romania,Dâmbovița,Târgoviște,Farmacia Veterinară Medivet Târgoviște,44.9228314,25.4422852,4.7,12,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,Romania,Dâmbovița,Comișani,Punct Farmaceutic Veterinar Ando S.R.L.,44.8714754,25.5857383,4.6,44,0,0,2,13,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Romania,Dâmbovița,Teiș,Cabinet veterinar Simionescu Mihai,44.9584015,25.4066635,3.5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
483,Romania,Prahova,Câmpina,Gamed Vet,45.1234535,25.7366944,4.8,233,0,0,3,40,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
484,Romania,Prahova,Câmpina,Cabinet Veterinar Campina - Orthocare Medical Vet,45.1283971,25.7405981,5.0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485,Romania,Dolj,Craiova,Vet & Pet Centre,44.3197681,23.8077155,4.8,62,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
486,Romania,Dolj,Craiova,Pet Amigos,44.3197754,23.8199669,5.0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
487,Romania,Dolj,Craiova,Franco Vet - Cabinet Veterinar Craiova,44.3254756,23.8097695,4.6,194,0,1,10,56,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
488,Romania,Dolj,Craiova,Ilvet Farm S.R.L.,44.3226206,23.8030898,4.7,38,0,0,1,9,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,Romania,Dolj,Craiova,Safta Clinica Veterinara,44.31913520000001,23.8198619,4.7,846,0,2,25,198,621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Romania,Dolj,Craiova,DOBERVET S.R.L.,44.3229699,23.8083044,4.7,111,0,0,3,26,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Romania,Dolj,Craiova,CABINET VETERINAR TOBY VET - DR. STEFANIA VASILESCU(POPA),44.324102,23.8136569,4.9,226,0,0,1,21,204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
492,Romania,Dolj,Craiova,Family Vet,44.3301063,23.7769,4.3,459,1,9,57,176,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
493,Romania,Dolj,Craiova,Centru de Diagnostic si Tratament Veterinar - Cabinet Veterinar,44.3301223,23.7938371,4.9,54,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,Romania,Dolj,Craiova,Cabinet Veterinar Dr. Afrem Ana-Maria Non-Stop,44.3156656,23.7847287,4.6,40,0,0,2,11,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
495,Romania,Dolj,Craiova,Cabinet Veterinar Multiserv Rovine,44.3117701,23.7993323,4.5,267,0,2,19,88,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Romania,Dolj,Craiova,PERFECT ORIGINAL VET,44.3042908,23.7981343,4.5,77,0,1,6,25,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Romania,Dolj,Craiova,CABINET SI FARMACIE VETERINARA BRAZDA-COSVET FARM,44.328167,23.8047529,4.6,40,0,0,2,11,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
498,Romania,Dolj,Craiova,One Hope Dr. Alex Cernea,44.30847070000001,23.8045122,3.9,106,1,7,24,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,Romania,Dolj,Craiova,HELPPETS FOR LIFE,44.332443,23.8144355,5.0,7,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Romania,Dolj,Craiova,Ionescu Gigi,44.3368222,23.7828107,4.8,177,0,0,3,30,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Romania,Dolj,Craiova,DOCTOR Z - CABINET VETERINAR ȘI FARMACIE VETERINARĂ,44.3308287,23.7558429,4.5,304,0,2,22,100,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
502,Romania,Dolj,Craiova,Loyal Vet Cabinet Medical Veterinar - Dr. Vărzaru Andreea Anamaria,44.30538070000001,23.8125955,4.8,22,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
503,Romania,Dolj,Craiova,Doctor 4ped,44.337476,23.7812054,5.0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504,Romania,Dolj,Craiova,C.M.I. Dr. Dută Adrian,44.30694,23.7972707,4.6,86,0,0,4,25,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,Romania,Dolj,Craiova,FARMACIE VETERINARA CRAIOVA PETKIT-SHOP,44.2939682,23.7988896,4.5,51,0,0,4,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507,Romania,Galați,Galați,Vet Med S.R.L.,45.4348108,28.0339507,4.5,122,0,1,9,40,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508,Romania,Galați,Galați,"Medicalvet - Dr. Caliga, medic veterinar",45.4450936,28.0215037,4.6,452,0,2,23,130,298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,Romania,Galați,Galați,Cabinet medical veterinar dr.Dan Georgescu,45.4299591,28.0364709,4.6,168,0,1,8,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
510,Romania,Galați,Galați,Animavet,45.4402398,28.04880709999999,4.6,15,0,0,1,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Romania,Galați,Galați,C.M.I. Dr. Tănase Dan,45.4347889,28.0475802,4.7,35,0,0,1,8,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,Romania,Galați,Galați,Cabinet Veterinar Prietenii cu Blanita SRL,45.4309002,28.04476,4.6,39,0,0,2,11,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,Romania,Galați,Galați,Veterinary Cabinet Dr Livia Petre,45.42784,28.0258459,4.8,492,0,0,7,84,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
514,Romania,Galați,Galați,Farmacie Veterinara,45.4392129,28.0471637,4.5,262,0,2,19,86,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Romania,Galați,Galați,SIAVET MEDICAL GALATI,45.41850240000001,28.0102464,4.4,365,0,5,36,131,193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Romania,Galați,Galați,Dariemi - Cabinet Veterinar Galati,45.4377931,28.0240334,4.6,12,0,0,1,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,Romania,Giurgiu,Giurgiu,SC FUNIVET SRL,43.9038394,25.9792693,4.7,228,0,0,7,53,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,Romania,Giurgiu,Giurgiu,Master Vet SRL,43.8927565,25.964409,4.7,233,0,0,7,55,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,Romania,Giurgiu,Giurgiu,Rona S.R.L.,43.8920159,25.9718568,4.6,25,0,0,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,Romania,Giurgiu,Slobozia,Carisa Vet,43.8615286,25.9184018,5.0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
521,Romania,Giurgiu,Giurgiu,Darivet Medical,43.90327,25.966515,4.9,7,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
